ID,Source,Name,Name Link,Type,Final PH,Tax.range type,Strains number,Strains links,PDF
570,DSMZ,MEDIUM FOR THERMOPHILIC ACTINOMYCETES (AGRE 1964),https://mediadive.dsmz.de/medium/570,['complex'],6.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/570'],['https://mediadive.dsmz.de/pdf/570']
572,DSMZ,GYE - MEDIUM,https://mediadive.dsmz.de/medium/572,['complex'],7.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/572'],['https://mediadive.dsmz.de/pdf/572']
573,DSMZ,THIOTHRIX MEDIUM,https://mediadive.dsmz.de/medium/573,['defined'],7.5,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/573'],['https://mediadive.dsmz.de/pdf/573']
574,DSMZ,GUYPARKERIA HYDROTHERMALIS MEDIUM,https://mediadive.dsmz.de/medium/574,['defined'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/574'],['https://mediadive.dsmz.de/pdf/574']
576,DSMZ,SUCCINATE MINERAL MEDIUM,https://mediadive.dsmz.de/medium/576,['defined'],6.8,[],[],[],['https://mediadive.dsmz.de/pdf/576']
577,DSMZ,VY MEDIUM,https://mediadive.dsmz.de/medium/577,['complex'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/577']
578,DSMZ,TRYPTONE-YEAST EXTRACT MEDIUM,https://mediadive.dsmz.de/medium/578,['complex'],7.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/578'],['https://mediadive.dsmz.de/pdf/578']
579,DSMZ,GEOBACTER MEDIUM,https://mediadive.dsmz.de/medium/579,['defined'],6.7 - 7.0,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/579'],['https://mediadive.dsmz.de/pdf/579']
581,DSMZ,GLYCEROL CORNSTEEP AGAR,https://mediadive.dsmz.de/medium/581,['complex'],7.2,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/581'],['https://mediadive.dsmz.de/pdf/581']
582,DSMZ,15% MH MEDIUM,https://mediadive.dsmz.de/medium/582,['complex'],7.5,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/582'],['https://mediadive.dsmz.de/pdf/582']
583,DSMZ,CORYNEBACTERIUM MEDIUM CII,https://mediadive.dsmz.de/medium/583,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/583'],['https://mediadive.dsmz.de/pdf/583']
584,DSMZ,BRUCELLA AGAR,https://mediadive.dsmz.de/medium/584,['complex'],,[],['2'],['https://mediadive.dsmz.de/strains/medium/584'],['https://mediadive.dsmz.de/pdf/584']
585,DSMZ,BCYE AGAR,https://mediadive.dsmz.de/medium/585,['complex'],,['Bacteria'],['111'],['https://mediadive.dsmz.de/strains/medium/585'],['https://mediadive.dsmz.de/pdf/585']
585a,DSMZ,BCYE alpha agar,https://mediadive.dsmz.de/medium/585a,['complex'],6.9,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/585a'],['https://mediadive.dsmz.de/pdf/585a']
586,DSMZ,THAUERA AROMATICA MEDIUM,https://mediadive.dsmz.de/medium/586,['defined'],7.2,['Bacteria'],['11'],['https://mediadive.dsmz.de/strains/medium/586'],['https://mediadive.dsmz.de/pdf/586']
587,DSMZ,XYLOPHILUS MEDIUM,https://mediadive.dsmz.de/medium/587,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/587'],['https://mediadive.dsmz.de/pdf/587']
588,DSMZ,HALOBACTEROIDES HALOBIUS MEDIUM,https://mediadive.dsmz.de/medium/588,['complex'],6.5,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/588'],['https://mediadive.dsmz.de/pdf/588']
589,DSMZ,HALOBACTERIUM LACUSPROFUNDII MEDIUM,https://mediadive.dsmz.de/medium/589,['complex'],7.4,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/589'],['https://mediadive.dsmz.de/pdf/589']
590,DSMZ,DICHOTOMICROBIUM THERMOHALOPHILUM MEDIUM,https://mediadive.dsmz.de/medium/590,['complex'],7.0 - 7.2,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/590'],['https://mediadive.dsmz.de/pdf/590']
591,DSMZ,HALOBACTEROIDES/HALOINCOLA MEDIUM,https://mediadive.dsmz.de/medium/591,['complex'],7.5,['Bacteria'],['9'],['https://mediadive.dsmz.de/strains/medium/591'],['https://mediadive.dsmz.de/pdf/591']
592,DSMZ,THERMOMICROBIUM ROSEUM MEDIUM,https://mediadive.dsmz.de/medium/592,['complex'],8.5,['Bacteria'],['5'],['https://mediadive.dsmz.de/strains/medium/592'],['https://mediadive.dsmz.de/pdf/592']
593,DSMZ,10% MH MEDIUM,https://mediadive.dsmz.de/medium/593,['complex'],7.5,['Bacteria'],['13'],['https://mediadive.dsmz.de/strains/medium/593'],['https://mediadive.dsmz.de/pdf/593']
594,DSMZ,THERMOMICROBIUM FOSTERI MEDIUM,https://mediadive.dsmz.de/medium/594,['defined'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/594']
595,DSMZ,CAULOBACTER MEDIUM,https://mediadive.dsmz.de/medium/595,['complex'],,['Bacteria'],['25'],['https://mediadive.dsmz.de/strains/medium/595'],['https://mediadive.dsmz.de/pdf/595']
596,DSMZ,BLASTOCOCCUS AGGREGATUS MEDIUM,https://mediadive.dsmz.de/medium/596,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/596'],['https://mediadive.dsmz.de/pdf/596']
597,DSMZ,SALINIVIBRIO COSTICOLA SUBSP. VALLISMORTIS MEDIUM,https://mediadive.dsmz.de/medium/597,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/597'],['https://mediadive.dsmz.de/pdf/597']
598,DSMZ,HALOVIBRIO VARIABILIS MEDIUM,https://mediadive.dsmz.de/medium/598,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/598'],['https://mediadive.dsmz.de/pdf/598']
600,DSMZ,M14 (PIRELLULA MARINA) MEDIUM,https://mediadive.dsmz.de/medium/600,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/600'],['https://mediadive.dsmz.de/pdf/600']
600a,DSMZ,M13a (PIRELLULA) MEDIUM,https://mediadive.dsmz.de/medium/600a,['complex'],,['Bacteria'],['19'],['https://mediadive.dsmz.de/strains/medium/600a'],['https://mediadive.dsmz.de/pdf/600a']
600b,DSMZ,M13 (3x) PIRELLULA MEDIUM,https://mediadive.dsmz.de/medium/600b,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/600b']
601,DSMZ,MARINE CAULOBACTER MEDIUM,https://mediadive.dsmz.de/medium/601,['complex'],7.2 - 7.4,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/601'],['https://mediadive.dsmz.de/pdf/601']
602,DSMZ,HALOMONAS SUBGLACIESCOLA,https://mediadive.dsmz.de/medium/602,['complex'],8.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/602'],['https://mediadive.dsmz.de/pdf/602']
603,DSMZ,ANCALOMICROBIUM MEDIUM,https://mediadive.dsmz.de/medium/603,['defined'],7.0,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/603'],['https://mediadive.dsmz.de/pdf/603']
604,DSMZ,BACTO MARINE AGAR,https://mediadive.dsmz.de/medium/604,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/604']
605,DSMZ,NUTRIENT AGAR (OXOID CM3),https://mediadive.dsmz.de/medium/605,['complex'],,['Bacteria'],['23'],['https://mediadive.dsmz.de/strains/medium/605'],['https://mediadive.dsmz.de/pdf/605']
605a,DSMZ,NUTRIENT AGAR (OXOID CM3) WITH PHOSPHATE,https://mediadive.dsmz.de/medium/605a,['complex'],6.8,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/605a'],['https://mediadive.dsmz.de/pdf/605a']
606,DSMZ,COLBY AND ZATHMAN MEDIUM,https://mediadive.dsmz.de/medium/606,['defined'],7.0,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/606'],['https://mediadive.dsmz.de/pdf/606']
607,DSMZ,M13 VERRUCOMICROBIUM MEDIUM,https://mediadive.dsmz.de/medium/607,['complex'],,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/607'],['https://mediadive.dsmz.de/pdf/607']
607a,DSMZ,FILOBACILLUS MILOSENSIS MEDIUM,https://mediadive.dsmz.de/medium/607a,['complex'],6.8,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/607a'],['https://mediadive.dsmz.de/pdf/607a']
608,DSMZ,BACTO PHOTOBACTERIUM BROTH,https://mediadive.dsmz.de/medium/608,['complex'],6.8 - 7.2,[],[],[],['https://mediadive.dsmz.de/pdf/608']
609,DSMZ,OATMEAL AGAR (A) (ISP-3),https://mediadive.dsmz.de/medium/609,['complex'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/609']
610,DSMZ,BACILLUS THERMOALCALOPHILUS MEDIUM,https://mediadive.dsmz.de/medium/610,['complex'],8.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/610'],['https://mediadive.dsmz.de/pdf/610']
611,DSMZ,PYROBACULUM (BS) MEDIUM,https://mediadive.dsmz.de/medium/611,['complex'],7.0 - 7.2,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/611'],['https://mediadive.dsmz.de/pdf/611']
612,DSMZ,DESULFOSARCINA CETONICA MEDIUM,https://mediadive.dsmz.de/medium/612,['defined'],7.2 - 7.4,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/612'],['https://mediadive.dsmz.de/pdf/612']
613,DSMZ,THERMOTOGA TF(C) MEDIUM,https://mediadive.dsmz.de/medium/613,['complex'],6.5 - 6.8,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/613'],['https://mediadive.dsmz.de/pdf/613']
614,DSMZ,ACETOBACTERIUM FIMETARIUM MEDIUM,https://mediadive.dsmz.de/medium/614,['complex'],6.8 - 7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/614'],['https://mediadive.dsmz.de/pdf/614']
615,DSMZ,DESULFOVIBRIO (MG-1) MEDIUM,https://mediadive.dsmz.de/medium/615,['complex'],7.5,[],[],[],['https://mediadive.dsmz.de/pdf/615']
616,DSMZ,ALKALITHERMOBACTER MEDIUM,https://mediadive.dsmz.de/medium/616,['complex'],10.0,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/616'],['https://mediadive.dsmz.de/pdf/616']
617,DSMZ,MARINOMONAS VAGA MEDIUM,https://mediadive.dsmz.de/medium/617,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/617'],['https://mediadive.dsmz.de/pdf/617']
617a,DSMZ,BLOOD AGAR BASE (OXOID CM55),https://mediadive.dsmz.de/medium/617a,['complex'],7.3,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/617a'],['https://mediadive.dsmz.de/pdf/617a']
618,DSMZ,TWEEN 80A MEDIUM,https://mediadive.dsmz.de/medium/618,['complex'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/618'],['https://mediadive.dsmz.de/pdf/618']
619,DSMZ,HYPHOMICROBIUM METHYLOVORUM MEDIUM,https://mediadive.dsmz.de/medium/619,['defined'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/619'],['https://mediadive.dsmz.de/pdf/619']
620,DSMZ,2% MH MEDIUM,https://mediadive.dsmz.de/medium/620,['defined'],7.0 - 7.5,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/620'],['https://mediadive.dsmz.de/pdf/620']
621,DSMZ,PYGV AGAR,https://mediadive.dsmz.de/medium/621,['complex'],7.5,['Bacteria'],['36'],['https://mediadive.dsmz.de/strains/medium/621'],['https://mediadive.dsmz.de/pdf/621']
621a,DSMZ,EKHO LAKE STRAINS MEDIUM,https://mediadive.dsmz.de/medium/621a,['complex'],7.2 - 7.4,['Bacteria'],['16'],['https://mediadive.dsmz.de/strains/medium/621a'],['https://mediadive.dsmz.de/pdf/621a']
622,DSMZ,PLANCTOMYCES MEDIUM,https://mediadive.dsmz.de/medium/622,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/622']
623,DSMZ,THERMOCOCCUS LITORALIS MEDIUM,https://mediadive.dsmz.de/medium/623,['complex'],6.5,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/623'],['https://mediadive.dsmz.de/pdf/623']
624,DSMZ,MH MEDIUM,https://mediadive.dsmz.de/medium/624,['complex'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/624'],['https://mediadive.dsmz.de/pdf/624']
625,DSMZ,HP 101 HALOPHILE MEDIUM,https://mediadive.dsmz.de/medium/625,['complex'],7.2,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/625'],['https://mediadive.dsmz.de/pdf/625']
626,DSMZ,5% SORBITOL MEDIUM,https://mediadive.dsmz.de/medium/626,['complex'],6.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/626'],['https://mediadive.dsmz.de/pdf/626']
627,DSMZ,SEAWATER LEMCO,https://mediadive.dsmz.de/medium/627,['complex'],7.3,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/627'],['https://mediadive.dsmz.de/pdf/627']
628,DSMZ,MMB MEDIUM,https://mediadive.dsmz.de/medium/628,['complex'],7.2,['Bacteria'],['13'],['https://mediadive.dsmz.de/strains/medium/628'],['https://mediadive.dsmz.de/pdf/628']
629,DSMZ,STALEY'S MAINTENANCE MEDIUM,https://mediadive.dsmz.de/medium/629,['complex'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/629'],['https://mediadive.dsmz.de/pdf/629']
630,DSMZ,MODIFIED THERMUS 162 MEDIUM,https://mediadive.dsmz.de/medium/630,['complex'],7.2,['Bacteria'],['14'],['https://mediadive.dsmz.de/strains/medium/630'],['https://mediadive.dsmz.de/pdf/630']
631,DSMZ,ACETOBACTER EUROPAEUS MEDIUM,https://mediadive.dsmz.de/medium/631,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/631'],['https://mediadive.dsmz.de/pdf/631']
632,DSMZ,NMS MEDIUM,https://mediadive.dsmz.de/medium/632,['defined'],6.8,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/632'],['https://mediadive.dsmz.de/pdf/632']
633,DSMZ,RHODOPSEUDOMONAS RUTILA MEDIUM,https://mediadive.dsmz.de/medium/633,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/633']
634,DSMZ,RCM MEDIUM,https://mediadive.dsmz.de/medium/634,['complex'],6.8,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/634'],['https://mediadive.dsmz.de/pdf/634']
634a,DSMZ,RCM MEDIUM (with Casamino acids),https://mediadive.dsmz.de/medium/634a,['complex'],6.8,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/634a'],['https://mediadive.dsmz.de/pdf/634a']
634b,DSMZ,RCM MEDIUM (with Sea Salts),https://mediadive.dsmz.de/medium/634b,['complex'],6.8,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/634b'],['https://mediadive.dsmz.de/pdf/634b']
634c,DSMZ,RCM MEDIUM (N2/CO2),https://mediadive.dsmz.de/medium/634c,['complex'],6.8,['Bacteria'],['13'],['https://mediadive.dsmz.de/strains/medium/634c'],['https://mediadive.dsmz.de/pdf/634c']
635,DSMZ,GRACILINEMA MEDIUM,https://mediadive.dsmz.de/medium/635,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/635'],['https://mediadive.dsmz.de/pdf/635']
636,DSMZ,ISP MEDIUM 2 WITH 5% NaCl,https://mediadive.dsmz.de/medium/636,['complex'],7.3 - 7.5,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/636'],['https://mediadive.dsmz.de/pdf/636']
637,DSMZ,STANDARD I + MALT AGAR,https://mediadive.dsmz.de/medium/637,['complex'],7.2,[],[],[],['https://mediadive.dsmz.de/pdf/637']
638,DSMZ,LACTOBACILLUS MEDIUM III,https://mediadive.dsmz.de/medium/638,['complex'],6.3,['Bacteria'],['8'],['https://mediadive.dsmz.de/strains/medium/638'],['https://mediadive.dsmz.de/pdf/638']
639,DSMZ,MEDIUM WITH THIAZOLE,https://mediadive.dsmz.de/medium/639,['defined'],,[],[],[],['https://mediadive.dsmz.de/pdf/639']
640,DSMZ,CALDICELLULOSIRUPTOR MEDIUM,https://mediadive.dsmz.de/medium/640,['complex'],7.2,['Bacteria'],['24'],['https://mediadive.dsmz.de/strains/medium/640'],['https://mediadive.dsmz.de/pdf/640']
640a,DSMZ,THERMOCLOSTRIDIUM CAENICOLA MEDIUM,https://mediadive.dsmz.de/medium/640a,['complex'],6.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/640a'],['https://mediadive.dsmz.de/pdf/640a']
641,DSMZ,DESULFOVIBRIO (MV) MEDIUM,https://mediadive.dsmz.de/medium/641,['complex'],7.0 - 7.2,['Bacteria'],['59'],['https://mediadive.dsmz.de/strains/medium/641'],['https://mediadive.dsmz.de/pdf/641']
643,DSMZ,SEDIMENTIBACTER MEDIUM,https://mediadive.dsmz.de/medium/643,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/643'],['https://mediadive.dsmz.de/pdf/643']
644,DSMZ,CATENOCOCCUS MEDIUM,https://mediadive.dsmz.de/medium/644,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/644'],['https://mediadive.dsmz.de/pdf/644']
645,DSMZ,MIDDLEBROOK MEDIUM,https://mediadive.dsmz.de/medium/645,['complex'],,['Bacteria'],['328'],['https://mediadive.dsmz.de/strains/medium/645'],['https://mediadive.dsmz.de/pdf/645']
645a,DSMZ,HEMIN MEDIUM FOR MYCOBACTERIUM,https://mediadive.dsmz.de/medium/645a,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/645a'],['https://mediadive.dsmz.de/pdf/645a']
646,DSMZ,RABBIT BLOOD AGAR,https://mediadive.dsmz.de/medium/646,['complex'],,[],[],[],['https://mediadive.dsmz.de/pdf/646']
647,DSMZ,DESULFUROMONAS THIOPHILA MEDIUM,https://mediadive.dsmz.de/medium/647,['defined'],7.0 - 7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/647'],['https://mediadive.dsmz.de/pdf/647']
647a,DSMZ,DESULFUROMONAS THIOPHILA MEDIUM,https://mediadive.dsmz.de/medium/647a,['defined'],7.0 - 7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/647a'],['https://mediadive.dsmz.de/pdf/647a']
648,DSMZ,CLOSTRIDIUM GRANTII MEDIUM,https://mediadive.dsmz.de/medium/648,['complex'],6.6,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/648'],['https://mediadive.dsmz.de/pdf/648']
649,DSMZ,DESULFUROMONAS SUCCINOXIDANS MEDIUM,https://mediadive.dsmz.de/medium/649,['defined'],7.0 - 7.2,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/649'],['https://mediadive.dsmz.de/pdf/649']
650,DSMZ,CENTENUM MEDIUM,https://mediadive.dsmz.de/medium/650,['complex'],7.0,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/650'],['https://mediadive.dsmz.de/pdf/650']
651,DSMZ,R 8 A H MEDIUM,https://mediadive.dsmz.de/medium/651,['complex'],6.9,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/651'],['https://mediadive.dsmz.de/pdf/651']
652,DSMZ,HALOPHILE MEDIUM,https://mediadive.dsmz.de/medium/652,['complex'],7.5 - 8.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/652'],['https://mediadive.dsmz.de/pdf/652']
653,DSMZ,PEPTONE-SUCCINATE AGAR,https://mediadive.dsmz.de/medium/653,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/653'],['https://mediadive.dsmz.de/pdf/653']
654,DSMZ,SPIRILLUM GRACILE MEDIUM,https://mediadive.dsmz.de/medium/654,['complex'],7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/654'],['https://mediadive.dsmz.de/pdf/654']
655,DSMZ,PYE MEDIUM,https://mediadive.dsmz.de/medium/655,['complex'],6.8,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/655'],['https://mediadive.dsmz.de/pdf/655']
656,DSMZ,YEAST-STARCH-AGAR(B),https://mediadive.dsmz.de/medium/656,['complex'],7.4,['Bacteria'],['11'],['https://mediadive.dsmz.de/strains/medium/656'],['https://mediadive.dsmz.de/pdf/656']
657,DSMZ,COW MANURE AGAR,https://mediadive.dsmz.de/medium/657,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/657'],['https://mediadive.dsmz.de/pdf/657']
658,DSMZ,HICKEY-TRESNER-AGAR,https://mediadive.dsmz.de/medium/658,['complex'],7.2,['Bacteria'],['13'],['https://mediadive.dsmz.de/strains/medium/658'],['https://mediadive.dsmz.de/pdf/658']
659,DSMZ,M17 MEDIUM (modified),https://mediadive.dsmz.de/medium/659,['complex'],7.1 - 7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/659'],['https://mediadive.dsmz.de/pdf/659']
660,DSMZ,ALCALIGENES MEDIUM,https://mediadive.dsmz.de/medium/660,['defined'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/660'],['https://mediadive.dsmz.de/pdf/660']
661,DSMZ,DP MEDIUM,https://mediadive.dsmz.de/medium/661,['complex'],,['Bacteria'],['2'],['https://mediadive.dsmz.de/strains/medium/661'],['https://mediadive.dsmz.de/pdf/661']
662,DSMZ,YEPG MEDIUM,https://mediadive.dsmz.de/medium/662,['complex'],7.0,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/662'],['https://mediadive.dsmz.de/pdf/662']
663,DSMZ,DESULFITOBACTERIUM MEDIUM,https://mediadive.dsmz.de/medium/663,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/663'],['https://mediadive.dsmz.de/pdf/663']
664,DSMZ,PSEUDOTHERMOTOGA ELFII MEDIUM,https://mediadive.dsmz.de/medium/664,['complex'],7.5,['Bacteria'],['4'],['https://mediadive.dsmz.de/strains/medium/664'],['https://mediadive.dsmz.de/pdf/664']
664a,DSMZ,PSEUDOTHERMOTOGA LETTINGAE MEDIUM,https://mediadive.dsmz.de/medium/664a,['complex'],7.0,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/664a'],['https://mediadive.dsmz.de/pdf/664a']
665,DSMZ,SULFOBACILLUS MEDIUM,https://mediadive.dsmz.de/medium/665,['complex'],1.9 - 2.4,['Bacteria'],['6'],['https://mediadive.dsmz.de/strains/medium/665'],['https://mediadive.dsmz.de/pdf/665']
666,DSMZ,SUCCINICLASTICUM MEDIUM,https://mediadive.dsmz.de/medium/666,['complex'],6.7 - 6.8,['Bacteria'],['9'],['https://mediadive.dsmz.de/strains/medium/666'],['https://mediadive.dsmz.de/pdf/666']
666a,DSMZ,CELLULOSILYTICUM MEDIUM,https://mediadive.dsmz.de/medium/666a,['complex'],6.7 - 6.8,[],['2'],['https://mediadive.dsmz.de/strains/medium/666a'],['https://mediadive.dsmz.de/pdf/666a']
666b,DSMZ,METHANOMICROBIUM MOBILE MEDIUM,https://mediadive.dsmz.de/medium/666b,['complex'],6.8,['Archaea'],['1'],['https://mediadive.dsmz.de/strains/medium/666b'],['https://mediadive.dsmz.de/pdf/666b']
667,DSMZ,DESULFALLAS THERMOSAPOVORANS MEDIUM,https://mediadive.dsmz.de/medium/667,['complex'],7.0 - 7.2,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/667'],['https://mediadive.dsmz.de/pdf/667']
668,DSMZ,FLEXIBACTER MEDIUM,https://mediadive.dsmz.de/medium/668,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/668'],['https://mediadive.dsmz.de/pdf/668']
669,DSMZ,CYTOPHAGA MEDIUM,https://mediadive.dsmz.de/medium/669,['complex'],7.5,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/669'],['https://mediadive.dsmz.de/pdf/669']
670,DSMZ,ACIDIFERROBACTER (MS) MEDIUM,https://mediadive.dsmz.de/medium/670,['defined'],2.2,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/670'],['https://mediadive.dsmz.de/pdf/670']
671,DSMZ,THERMOANAEROBACTER (BA) MEDIUM,https://mediadive.dsmz.de/medium/671,['complex'],7.0,['Bacteria'],['7'],['https://mediadive.dsmz.de/strains/medium/671'],['https://mediadive.dsmz.de/pdf/671']
672,DSMZ,HALF STRENGTH NUTRIENT BROTH OR AGAR,https://mediadive.dsmz.de/medium/672,['complex'],,['Bacteria'],['1'],['https://mediadive.dsmz.de/strains/medium/672'],['https://mediadive.dsmz.de/pdf/672']
673,DSMZ,THERMOCOCCUS PROFUNDUS MEDIUM,https://mediadive.dsmz.de/medium/673,['complex'],7.2,['Archaea'],['2'],['https://mediadive.dsmz.de/strains/medium/673'],['https://mediadive.dsmz.de/pdf/673']
674,DSMZ,"MEDIUM FOR ACIDURIC, THERMOPHILIC BACILLUS STRAINS",https://mediadive.dsmz.de/medium/674,['complex'],,['Bacteria'],['3'],['https://mediadive.dsmz.de/strains/medium/674'],['https://mediadive.dsmz.de/pdf/674']
