Organism Group,Name,Name Link,Taxonomy Link,Growth media,Growth Media Links,External Links,Synonyms,Growth Conditions
Bacterium,Thiocapsa rosea DSM 235,https://mediadive.dsmz.de/strains/view/DSM 235,https://mediadive.dsmz.de/taxonomy?level=species&item=Thiocapsa rosea,['28'],['https://mediadive.dsmz.de/medium/28'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-235', 'https://bacdive.dsmz.de/strain/2478']","DSM 235, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-235","[{'media_title': ""28: PFENNIG'S MEDIUM I"", 'media_link': '/medium/28?ccno=DSM 235', 'growth_observed': 'Yes', 'growth_conditions': '28\xa0°C'}]"
Bacterium,Thiocapsa pendens DSM 236,https://mediadive.dsmz.de/strains/view/DSM 236,https://mediadive.dsmz.de/taxonomy?level=species&item=Thiocapsa pendens,['39'],['https://mediadive.dsmz.de/medium/39'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-236', 'https://bacdive.dsmz.de/strain/2476']","DSM 236, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-236","[{'media_title': ""39: PFENNIG'S MEDIUM I WITH YEAST EXTRACT"", 'media_link': '/medium/39?ccno=DSM 236', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Ectothiorhodospira mobilis DSM 237,https://mediadive.dsmz.de/strains/view/DSM 237,https://mediadive.dsmz.de/taxonomy?level=species&item=Ectothiorhodospira mobilis,['28*'],['https://mediadive.dsmz.de/medium/28?strain=145'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-237', 'https://bacdive.dsmz.de/strain/4270']","DSM 237, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-237","[{'media_title': ""28: PFENNIG'S MEDIUM I"", 'media_link': '/medium/28?ccno=DSM 237', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Ectothiorhodospira mobilis DSM 238,https://mediadive.dsmz.de/strains/view/DSM 238,https://mediadive.dsmz.de/taxonomy?level=species&item=Ectothiorhodospira mobilis,['28*'],['https://mediadive.dsmz.de/medium/28?strain=146'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-238', 'https://bacdive.dsmz.de/strain/4271']","DSM 238, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-238","[{'media_title': ""28: PFENNIG'S MEDIUM I"", 'media_link': '/medium/28?ccno=DSM 238', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Ectothiorhodospira mobilis DSM 239,https://mediadive.dsmz.de/strains/view/DSM 239,https://mediadive.dsmz.de/taxonomy?level=species&item=Ectothiorhodospira mobilis,['28*'],['https://mediadive.dsmz.de/medium/28?strain=147'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-239', 'https://bacdive.dsmz.de/strain/4272']","DSM 239, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-239","[{'media_title': ""28: PFENNIG'S MEDIUM I"", 'media_link': '/medium/28?ccno=DSM 239', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Ectothiorhodospira mobilis DSM 240,https://mediadive.dsmz.de/strains/view/DSM 240,https://mediadive.dsmz.de/taxonomy?level=species&item=Ectothiorhodospira mobilis,['28*'],['https://mediadive.dsmz.de/medium/28?strain=148'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-240', 'https://bacdive.dsmz.de/strain/4273']","DSM 240, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-240","[{'media_title': ""28: PFENNIG'S MEDIUM I"", 'media_link': '/medium/28?ccno=DSM 240', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Ectothiorhodospira marina DSM 241,https://mediadive.dsmz.de/strains/view/DSM 241,https://mediadive.dsmz.de/taxonomy?level=species&item=Ectothiorhodospira marina,['253'],['https://mediadive.dsmz.de/medium/253'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-241', 'https://bacdive.dsmz.de/strain/4278']","DSM 241, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-241","[{'media_title': '253: MEDIUM FOR ECTOTHIORHODOSPIRA', 'media_link': '/medium/253?ccno=DSM 241', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Ectothiorhodospira marina DSM 242,https://mediadive.dsmz.de/strains/view/DSM 242,https://mediadive.dsmz.de/taxonomy?level=species&item=Ectothiorhodospira marina,['253'],['https://mediadive.dsmz.de/medium/253'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-242', 'https://bacdive.dsmz.de/strain/4274']","DSM 242, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-242","[{'media_title': '253: MEDIUM FOR ECTOTHIORHODOSPIRA', 'media_link': '/medium/253?ccno=DSM 242', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Ectothiorhodospira shaposhnikovii DSM 243,https://mediadive.dsmz.de/strains/view/DSM 243,https://mediadive.dsmz.de/taxonomy?level=species&item=Ectothiorhodospira shaposhnikovii,['28*'],['https://mediadive.dsmz.de/medium/28?strain=151'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-243', 'https://bacdive.dsmz.de/strain/4276']","DSM 243, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-243, , KMMGU N1    ","[{'media_title': ""28: PFENNIG'S MEDIUM I"", 'media_link': '/medium/28?ccno=DSM 243', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Halorhodospira halophila DSM 244,https://mediadive.dsmz.de/strains/view/DSM 244,https://mediadive.dsmz.de/taxonomy?level=species&item=Halorhodospira halophila,['253'],['https://mediadive.dsmz.de/medium/253'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-244', 'https://bacdive.dsmz.de/strain/4283']","DSM 244, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-244","[{'media_title': '253: MEDIUM FOR ECTOTHIORHODOSPIRA', 'media_link': '/medium/253?ccno=DSM 244', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium limicola DSM 245,https://mediadive.dsmz.de/strains/view/DSM 245,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium limicola,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-245', 'https://bacdive.dsmz.de/strain/2403']","DSM 245, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-245, , NBRC 103803    ","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 245', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium limicola DSM 248,https://mediadive.dsmz.de/strains/view/DSM 248,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium limicola,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-248', 'https://bacdive.dsmz.de/strain/2404']","DSM 248, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-248","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 248', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobaculum thiosulfatiphilum DSM 249,https://mediadive.dsmz.de/strains/view/DSM 249,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobaculum thiosulfatiphilum,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-249', 'https://bacdive.dsmz.de/strain/2398']","DSM 249, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-249","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 249', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobaculum sp. DSM 254,https://mediadive.dsmz.de/strains/view/DSM 254,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobaculum sp.,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-254', 'https://bacdive.dsmz.de/strain/2399']","DSM 254, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-254","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 254', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobaculum sp. DSM 257,https://mediadive.dsmz.de/strains/view/DSM 257,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobaculum sp.,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-257', 'https://bacdive.dsmz.de/strain/2400']","DSM 257, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-257","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 257', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium limicola DSM 258,https://mediadive.dsmz.de/strains/view/DSM 258,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium limicola,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-258', 'https://bacdive.dsmz.de/strain/2405']","DSM 258, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-258","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 258', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Prosthecochloris vibrioformis DSM 260,https://mediadive.dsmz.de/strains/view/DSM 260,https://mediadive.dsmz.de/taxonomy?level=species&item=Prosthecochloris vibrioformis,['40'],['https://mediadive.dsmz.de/medium/40'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-260', 'https://bacdive.dsmz.de/strain/2401']","DSM 260, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-260","[{'media_title': ""40: PFENNIG'S MEDIUM II WITH SALT"", 'media_link': '/medium/40?ccno=DSM 260', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium phaeovibrioides DSM 261,https://mediadive.dsmz.de/strains/view/DSM 261,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium phaeovibrioides,['40'],['https://mediadive.dsmz.de/medium/40'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-261', 'https://bacdive.dsmz.de/strain/2408']","DSM 261, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-261","[{'media_title': ""40: PFENNIG'S MEDIUM II WITH SALT"", 'media_link': '/medium/40?ccno=DSM 261', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium luteolum DSM 262,https://mediadive.dsmz.de/strains/view/DSM 262,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium luteolum,['40'],['https://mediadive.dsmz.de/medium/40'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-262', 'https://bacdive.dsmz.de/strain/2407']","DSM 262, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-262","[{'media_title': ""40: PFENNIG'S MEDIUM II WITH SALT"", 'media_link': '/medium/40?ccno=DSM 262', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobaculum parvum DSM 263,https://mediadive.dsmz.de/strains/view/DSM 263,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobaculum parvum,['40'],['https://mediadive.dsmz.de/medium/40'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-263', 'https://bacdive.dsmz.de/strain/2397']","DSM 263, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-263","[{'media_title': ""40: PFENNIG'S MEDIUM II WITH SALT"", 'media_link': '/medium/40?ccno=DSM 263', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium phaeovibrioides DSM 265,https://mediadive.dsmz.de/strains/view/DSM 265,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium phaeovibrioides,['40'],['https://mediadive.dsmz.de/medium/40'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-265', 'https://bacdive.dsmz.de/strain/2409']","DSM 265, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-265","[{'media_title': ""40: PFENNIG'S MEDIUM II WITH SALT"", 'media_link': '/medium/40?ccno=DSM 265', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium phaeovibrioides DSM 267,https://mediadive.dsmz.de/strains/view/DSM 267,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium phaeovibrioides,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-267', 'https://bacdive.dsmz.de/strain/2410']","DSM 267, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-267","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 267', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium phaeovibrioides DSM 269,https://mediadive.dsmz.de/strains/view/DSM 269,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium phaeovibrioides,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-269', 'https://bacdive.dsmz.de/strain/2411']","DSM 269, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-269","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 269', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium phaeovibrioides DSM 270,https://mediadive.dsmz.de/strains/view/DSM 270,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium phaeovibrioides,['29'],['https://mediadive.dsmz.de/medium/29'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-270', 'https://bacdive.dsmz.de/strain/2412']","DSM 270, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-270","[{'media_title': ""29: PFENNIG'S MEDIUM II"", 'media_link': '/medium/29?ccno=DSM 270', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Chlorobium luteolum DSM 273,https://mediadive.dsmz.de/strains/view/DSM 273,https://mediadive.dsmz.de/taxonomy?level=species&item=Chlorobium luteolum,['40'],['https://mediadive.dsmz.de/medium/40'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-273', 'https://bacdive.dsmz.de/strain/2406']","DSM 273, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-273","[{'media_title': ""40: PFENNIG'S MEDIUM II WITH SALT"", 'media_link': '/medium/40?ccno=DSM 273', 'growth_observed': 'Yes', 'growth_conditions': '25\xa0°C'}]"
Bacterium,Sporosarcina pasteurii DSM 276,https://mediadive.dsmz.de/strains/view/DSM 276,https://mediadive.dsmz.de/taxonomy?level=species&item=Sporosarcina pasteurii,['2'],['https://mediadive.dsmz.de/medium/2'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-276', 'https://bacdive.dsmz.de/strain/11979']","DSM 276, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-276","[{'media_title': '2: BACILLUS PASTEURII MEDIUM', 'media_link': '/medium/2?ccno=DSM 276', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 277,https://mediadive.dsmz.de/strains/view/DSM 277,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-277', 'https://bacdive.dsmz.de/strain/656']","DSM 277, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-277","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 277', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 278,https://mediadive.dsmz.de/strains/view/DSM 278,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-278', 'https://bacdive.dsmz.de/strain/657']","DSM 278, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-278","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 278', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter vinelandii DSM 279,https://mediadive.dsmz.de/strains/view/DSM 279,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter vinelandii,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-279', 'https://bacdive.dsmz.de/strain/12739']","
        CCUG 51007, , DSM 279, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-279","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 279', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 279', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 280,https://mediadive.dsmz.de/strains/view/DSM 280,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-280', 'https://bacdive.dsmz.de/strain/658']","DSM 280, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-280","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 280', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter chroococcum DSM 281,https://mediadive.dsmz.de/strains/view/DSM 281,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter chroococcum,"['441', '830']","['https://mediadive.dsmz.de/medium/441', 'https://mediadive.dsmz.de/medium/830']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-281', 'https://bacdive.dsmz.de/strain/12728']","DSM 281, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-281","[{'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 281', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '830: R2A MEDIUM', 'media_link': '/medium/830?ccno=DSM 281', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Azotobacter beijerinckii DSM 282,https://mediadive.dsmz.de/strains/view/DSM 282,https://mediadive.dsmz.de/taxonomy?level=species&item=Azotobacter beijerinckii,"['3', '441']","['https://mediadive.dsmz.de/medium/3', 'https://mediadive.dsmz.de/medium/441']","['https://www.dsmz.de/collection/catalogue/details/culture/DSM-282', 'https://bacdive.dsmz.de/strain/12723']","
        CCUG 51005, , DSM 282, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-282","[{'media_title': '3: AZOTOBACTER MEDIUM', 'media_link': '/medium/3?ccno=DSM 282', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}, {'media_title': '441: DIAZOTROPHIC MEDIUM (RBA)', 'media_link': '/medium/441?ccno=DSM 282', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
Bacterium,Metabacillus fastidiosus DSM 283,https://mediadive.dsmz.de/strains/view/DSM 283,https://mediadive.dsmz.de/taxonomy?level=species&item=Metabacillus fastidiosus,['6'],['https://mediadive.dsmz.de/medium/6'],"['https://www.dsmz.de/collection/catalogue/details/culture/DSM-283', 'https://bacdive.dsmz.de/strain/659']","DSM 283, href: https://www.dsmz.de/collection/catalogue/details/culture/DSM-283","[{'media_title': '6: ALLANTOIN MINERAL MEDIUM', 'media_link': '/medium/6?ccno=DSM 283', 'growth_observed': 'Yes', 'growth_conditions': '30\xa0°C'}]"
