Name,Name Link,ChEBI-ID,ChEBI-ID Link,CAS Registry NumberⓇ,CAS Registry NumberⓇ Link,Formula,Mass
Pyridoxine,https://mediadive.dsmz.de/ingredients/637?p=22,16709,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16709,65-23-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=65-23-6,C8H11NO3,169.18
Oleic acid,https://mediadive.dsmz.de/ingredients/638?p=22,16196,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16196,112-80-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=112-80-1,C18H34O2,282.5
Malic acid,https://mediadive.dsmz.de/ingredients/640?p=22,6650,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:6650,6915-15-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6915-15-7,C4H6O5,134.09
Na2MoO4x H2O,https://mediadive.dsmz.de/ingredients/641?p=22,75215,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:75215,7631-95-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7631-95-0,MoNa2O4,205.92
Dextrin,https://mediadive.dsmz.de/ingredients/644?p=22,28675,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:28675,9004-53-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9004-53-9,complex,complex
Enzymatic digest of casein,https://mediadive.dsmz.de/ingredients/645?p=22,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,65072-00-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=65072-00-6,complex,complex
Meat peptone,https://mediadive.dsmz.de/ingredients/646?p=22,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,91079-38-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=91079-38-8,complex,complex
Na2-ß-glycerolphosphate,https://mediadive.dsmz.de/ingredients/647?p=22,132089,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132089,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,C3H7Na2O6P,216.038
Na3-citrate x 3 H2O,https://mediadive.dsmz.de/ingredients/650?p=22,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,6132-05-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=6132-05-4,C6H8O7.3/2H2O.2Na,
MgCl2x 2 H2O,https://mediadive.dsmz.de/ingredients/651?p=22,131394,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:131394,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,Cl2H4MgO2,131.241
Indigocarmine,https://mediadive.dsmz.de/ingredients/652?p=22,31695,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:31695,860-22-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=860-22-0,C16H8N2Na2O8S2,466.4
Na2S2O4,https://mediadive.dsmz.de/ingredients/653?p=23,61278,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:61278,14844-07-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=14844-07-6,Na2O4S2,174.11
Vitamin-free casamino acids,https://mediadive.dsmz.de/ingredients/654?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,91079-40-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=91079-40-2,complex,complex
Gelatine,https://mediadive.dsmz.de/ingredients/657?p=23,5291,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:5291,9000-70-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9000-70-8,complex,complex
L-Threonine,https://mediadive.dsmz.de/ingredients/658?p=23,16857,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16857,72-19-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=72-19-5,C4H9NO3,119.12
N-methylhydantoin,https://mediadive.dsmz.de/ingredients/659?p=23,16354,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16354,616-04-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=616-04-6,C4H6N2O2,114.103
Tryptic Digest of beef heart,https://mediadive.dsmz.de/ingredients/662?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Corn starch,https://mediadive.dsmz.de/ingredients/663?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,9005-25-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9005-25-8,complex,complex
NaNH4HPO4x 4 H2O,https://mediadive.dsmz.de/ingredients/665?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,7783-13-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7783-13-3,H3N.H3O4P.4H2O.Na,
Thiamine,https://mediadive.dsmz.de/ingredients/666?p=23,26948,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:26948,59-43-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=59-43-8,C12H17N4OS+,265.36
Soytone,https://mediadive.dsmz.de/ingredients/667?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Bacto beef extract,https://mediadive.dsmz.de/ingredients/670?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
L-Cysteine,https://mediadive.dsmz.de/ingredients/671?p=23,17561,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17561,52-90-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=52-90-4,C3H7NO2S,121.16
Substrate,https://mediadive.dsmz.de/ingredients/672?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
Na2-EDTA x 2 H2O,https://mediadive.dsmz.de/ingredients/676?p=23,64734,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:64734,139-33-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=139-33-3,C10H16N2O8.2Na,336.206
AlCl3 x 6 H2O,https://mediadive.dsmz.de/ingredients/677?p=23,30115,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:30115,7784-13-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7784-13-6,AlCl3H12O6,241.431
NaH2PO4x 2 H2O,https://mediadive.dsmz.de/ingredients/678?p=23,37585,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:37585,7558-80-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7558-80-7,H2NaO4P,119.977
MgSO4x 6 H2O,https://mediadive.dsmz.de/ingredients/679?p=23,32599,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:32599,7487-88-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7487-88-9,MgO4S,120.369
"3,4,5-Trimethoxycinnamic acid",https://mediadive.dsmz.de/ingredients/680?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,90-50-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=90-50-6,C12H14O5,238.24
(NH4)H2PO4,https://mediadive.dsmz.de/ingredients/682?p=23,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,7722-76-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7722-76-1,H3N.H3O4P,
Hexadecane,https://mediadive.dsmz.de/ingredients/687?p=23,45296,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:45296,544-76-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=544-76-3,C16H34,226.44
Tetrachloroethene,https://mediadive.dsmz.de/ingredients/688?p=24,17300,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17300,127-18-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=127-18-4,C2Cl4,165.8
AlCl3,https://mediadive.dsmz.de/ingredients/689?p=24,30114,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:30114,7446-70-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7446-70-0,AlCl3,133.34
CoCl2,https://mediadive.dsmz.de/ingredients/692?p=24,35696,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:35696,7646-79-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7646-79-9,Cl2Co,129.839
Na-DL-malate,https://mediadive.dsmz.de/ingredients/695?p=24,91261,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91261,138-09-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=138-09-0,C4H4Na2O5,178.051
Na2MoSO4x 2 H2O,https://mediadive.dsmz.de/ingredients/696?p=24,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,10102-40-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10102-40-6,H2O.1/2MoO4.Na,
Na2SeO3,https://mediadive.dsmz.de/ingredients/699?p=24,48843,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:48843,10102-18-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=10102-18-8,H2O3Se.2Na,172.938
NaVO3x n H2O,https://mediadive.dsmz.de/ingredients/700?p=24,132095,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132095,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,H2NaO4V,139.945
L-Ascorbic acid,https://mediadive.dsmz.de/ingredients/701?p=24,29073,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:29073,50-81-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=50-81-7,C6H8O6,176.12
Corn meal agar,https://mediadive.dsmz.de/ingredients/702?p=24,2509,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:2509,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Hemin,https://mediadive.dsmz.de/ingredients/704?p=24,50385,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:50385,16009-13-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=16009-13-5,C34H32ClFeN4O4,651.9
Bovine serum albumin,https://mediadive.dsmz.de/ingredients/705?p=24,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,9048-46-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9048-46-8,complex,complex
Na2-citrate,https://mediadive.dsmz.de/ingredients/706?p=24,53258,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:53258,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,C6H5Na3O7,258.069
(NH4)6Mo7O24,https://mediadive.dsmz.de/ingredients/710?p=24,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,12027-67-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=12027-67-7,H4N.1/6Mo7O24,
Na-phosphate buffer,https://mediadive.dsmz.de/ingredients/717?p=24,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,7558-79-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7558-79-4,H3O4P.2Na,
CuSO4x 2 H2O,https://mediadive.dsmz.de/ingredients/719?p=24,23414,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:23414,7758-98-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7758-98-7,CuO4S,159.61
Tetramethyl ammonium chloride,https://mediadive.dsmz.de/ingredients/720?p=24,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,75-57-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=75-57-0,C4H12N.Cl,
Cheese whey,https://mediadive.dsmz.de/ingredients/722?p=24,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,92129-90-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=92129-90-3,complex,complex
Horse blood,https://mediadive.dsmz.de/ingredients/724?p=24,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Dung extract,https://mediadive.dsmz.de/ingredients/725?p=24,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
NH4-oxalate,https://mediadive.dsmz.de/ingredients/726?p=24,91241,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91241,1113-38-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=1113-38-8,C2H8N2O4,124.096
Diced potato,https://mediadive.dsmz.de/ingredients/728?p=25,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Sodium succinate,https://mediadive.dsmz.de/ingredients/730?p=25,63675,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:63675,150-90-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=150-90-3,C4H4Na2O4,162.05
Sodium acetate,https://mediadive.dsmz.de/ingredients/731?p=25,32954,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:32954,127-09-3,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=127-09-3,C2H3NaO2,82.03
Sodium thiosulphate,https://mediadive.dsmz.de/ingredients/732?p=25,132112,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:132112,7772-98-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7772-98-7,H2O3S2.2Na,158.11
Na2Mo4x 2 H2O,https://mediadive.dsmz.de/ingredients/736?p=25,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,,
(NH4)2Ni(SO4)2x 6 H2O,https://mediadive.dsmz.de/ingredients/739?p=25,86149,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:86149,7785-20-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7785-20-8,H3N.H2O4S.3H2O.1/2Ni,394.987
Fildes Enrichment,https://mediadive.dsmz.de/ingredients/744?p=25,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
Charcoal,https://mediadive.dsmz.de/ingredients/745?p=25,91090,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91090,16291-96-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=16291-96-6,complex,complex
Mueller-Hinton broth,https://mediadive.dsmz.de/ingredients/748?p=25,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=,complex,complex
KSCN,https://mediadive.dsmz.de/ingredients/749?p=25,30951,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:30951,333-20-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=333-20-0,CKNS,97.18
Sulphur,https://mediadive.dsmz.de/ingredients/750?p=25,17909,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17909,9035-99-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=9035-99-8,(S)x,
Na2HPO4x 7 H2O,https://mediadive.dsmz.de/ingredients/753?p=25,34683,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:34683,7558-79-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7558-79-4,H3O4P.2Na,141.959
Water,https://mediadive.dsmz.de/ingredients/754?p=25,15377,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:15377,7732-18-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7732-18-5,H2O,18.0153
Activated carbon,https://mediadive.dsmz.de/ingredients/757?p=25,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,7440-44-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7440-44-0,C,
Iron powder,https://mediadive.dsmz.de/ingredients/760?p=25,82664,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:82664,7439-89-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7439-89-6,Fe,55.845
Na pyruvate,https://mediadive.dsmz.de/ingredients/762?p=25,50144,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:50144,113-24-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=113-24-6,C3H3NaO3,110.044
Creatine,https://mediadive.dsmz.de/ingredients/763?p=25,16919,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16919,57-00-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=57-00-1,C4H9N3O2,131.13
MES [2-(N-morpholino) ethane sulfonic acid],https://mediadive.dsmz.de/ingredients/766?p=25,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,4432-31-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=4432-31-9,C6H13NO4S,195.24
3-Methylbutyric acid,https://mediadive.dsmz.de/ingredients/768?p=25,28484,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:28484,503-74-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=503-74-2,C5H10O2,102.132
L-Cysteine HCl x H2O,https://mediadive.dsmz.de/ingredients/770?p=25,91248,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:91248,7048-04-6,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7048-04-6,C3H7NO2S.ClH.H2O,175.636
Maltose x H2O,https://mediadive.dsmz.de/ingredients/776?p=26,17306,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:17306,69-79-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=69-79-4,C12H22O11,342.296
Trehalose,https://mediadive.dsmz.de/ingredients/777?p=26,27082,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:27082,99-20-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=99-20-7,C12H22O11,342.3
Thiamine pyrophosphate,https://mediadive.dsmz.de/ingredients/778?p=26,18290,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18290,154-87-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=154-87-0,C12H19N4O7P2S.Cl,460.768
Pyridoxal phosphate,https://mediadive.dsmz.de/ingredients/780?p=26,18405,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:18405,54-47-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=54-47-7,C8H10NO6P,247.14
Ca-folinate,https://mediadive.dsmz.de/ingredients/781?p=26,31340,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:31340,1492-18-8,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=1492-18-8,C20H21CaN7O7,511.502
ß-NAD,https://mediadive.dsmz.de/ingredients/782?p=26,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,53-84-9,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=53-84-9,C21H27N7O14P2,
Coenzyme A,https://mediadive.dsmz.de/ingredients/783?p=26,15346,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:15346,85-61-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=85-61-0,C21H36N7O16P3S,767.5
FAD,https://mediadive.dsmz.de/ingredients/784?p=26,16238,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:16238,146-14-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=146-14-5,C27H33N9O15P2,785.55
Citric acid x H2O,https://mediadive.dsmz.de/ingredients/786?p=26,31404,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:31404,5949-29-1,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=5949-29-1,C6H8O7.H2O,210.139
Glacial acetic acid,https://mediadive.dsmz.de/ingredients/787?p=26,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,64-19-7,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=64-19-7,C2H4O2,60.05
Absolute ethanol,https://mediadive.dsmz.de/ingredients/788?p=26,,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:,64-17-5,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=64-17-5,C2H6O,46.07
Ammonium Sulfate,https://mediadive.dsmz.de/ingredients/789?p=26,62946,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:62946,7783-20-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7783-20-2,H8N2O4S,132.14
Monopotassium Phosphate,https://mediadive.dsmz.de/ingredients/790?p=26,63036,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:63036,7778-77-0,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7778-77-0,H3O4P.K,136.085
Disodium Phosphate,https://mediadive.dsmz.de/ingredients/791?p=26,34683,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:34683,7558-79-4,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=7558-79-4,H3O4P.2Na,141.959
Sodium citrate,https://mediadive.dsmz.de/ingredients/792?p=26,53258,https://mediadive.dsmz.dehttps://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:53258,68-04-2,https://mediadive.dsmz.dehttps://commonchemistry.cas.org/detail?cas_rn=68-04-2,C6H5Na3O7,258.07
